tarih,sicaklik_ortalama_c,sicaklik_maksimum_c,sicaklik_minimum_c,ruzgar_ortalama_kmh,yuzey_basinci_hpa,toprak_nemi_0_7_m3m3,toprak_nemi_7_28_m3m3,toprak_sicakligi_0_7_c,yagis_mm,et0_mm,toprak_nemi_0_7_yuzde,toprak_nemi_7_28_yuzde,yil,ay,yilin_gunu
2020-03-03,14.358333333333334,23.7,5.5,5.441666666666666,996.6041666666666,0.3826666666666667,0.395625,11.5125,0.0,3.04,38.26666666666667,39.5625,2020,3,63
2020-03-04,15.183333333333332,21.7,8.0,3.9875,992.4666666666668,0.3740416666666666,0.3866666666666667,12.691666666666668,0.0,2.1,37.40416666666666,38.66666666666667,2020,3,64
2020-03-05,12.858333333333334,15.6,10.6,3.8083333333333336,988.55,0.3853333333333333,0.3823333333333333,12.275,14.9,1.1,38.53333333333333,38.23333333333333,2020,3,65
2020-03-06,12.316666666666668,15.9,10.5,4.741666666666666,991.675,0.416625,0.4239583333333332,12.058333333333332,14.4,1.41,41.6625,42.39583333333332,2020,3,66
2020-03-07,13.395833333333334,21.6,5.6,5.075,994.9166666666666,0.3947083333333334,0.4100833333333333,12.179166666666667,0.0,2.86,39.47083333333334,41.00833333333333,2020,3,67
2020-03-08,16.125,23.2,9.1,4.570833333333334,997.7666666666668,0.3828333333333333,0.397625,13.670833333333334,0.0,2.34,38.28333333333333,39.7625,2020,3,68
2020-03-09,16.9375,23.2,10.7,4.545833333333333,991.0666666666666,0.37325,0.3871666666666666,14.941666666666668,0.0,2.7,37.325,38.71666666666666,2020,3,69
2020-03-10,12.45,14.5,10.1,4.654166666666667,989.1208333333334,0.4093333333333333,0.3928333333333333,12.425,18.7,0.68,40.93333333333333,39.28333333333333,2020,3,70
2020-03-11,11.95,16.4,6.1,4.55,998.675,0.403875,0.4114166666666666,12.129166666666668,0.5,2.1,40.387499999999996,41.14166666666666,2020,3,71
2020-03-12,12.8125,17.9,7.4,7.679166666666667,999.7833333333332,0.3880833333333333,0.402125,12.1125,0.0,2.9,38.80833333333333,40.2125,2020,3,72
2020-03-13,12.504166666666668,17.9,6.9,5.508333333333333,993.45,0.377125,0.3918333333333333,12.025,0.0,2.81,37.7125,39.18333333333333,2020,3,73
2020-03-14,13.0125,18.0,9.0,4.554166666666666,995.4083333333332,0.3682916666666667,0.3825,12.3125,0.0,2.61,36.829166666666666,38.25,2020,3,74
2020-03-15,9.3625,11.4,5.4,8.458333333333334,997.95,0.3759166666666667,0.3762916666666667,10.675,8.4,1.17,37.59166666666667,37.62916666666667,2020,3,75
2020-03-16,5.1375,6.6,3.5,16.875,1007.6666666666666,0.4002916666666667,0.3859166666666667,7.941666666666666,3.3,1.25,40.02916666666667,38.59166666666667,2020,3,76
2020-03-17,4.679166666666666,8.9,1.3,10.6,1009.4458333333332,0.3847916666666666,0.3874583333333333,7.266666666666667,0.0,2.47,38.47916666666666,38.74583333333333,2020,3,77
2020-03-18,4.775,8.5,1.9,9.7625,1005.6041666666666,0.3750833333333334,0.3823333333333333,5.666666666666667,0.4,2.26,37.50833333333334,38.23333333333333,2020,3,78
2020-03-19,5.291666666666667,8.4,2.4,8.654166666666667,1004.275,0.385,0.37975,6.5,1.4,1.43,38.5,37.974999999999994,2020,3,79
2020-03-20,7.066666666666666,10.7,4.1,7.274999999999999,1002.225,0.3865416666666667,0.3817916666666667,7.220833333333334,0.0,1.71,38.65416666666667,38.17916666666667,2020,3,80
2020-03-21,9.2,15.7,2.5,4.016666666666667,999.1125,0.3812916666666666,0.3805833333333333,8.375,0.0,2.74,38.129166666666656,38.05833333333333,2020,3,81
2020-03-22,11.9625,19.4,4.7,3.9791666666666665,995.9291666666668,0.3730833333333334,0.376625,10.7375,0.2,2.86,37.30833333333334,37.6625,2020,3,82
2020-03-23,10.479166666666666,13.4,8.4,5.908333333333334,996.3375,0.3817916666666667,0.3748333333333333,10.983333333333334,1.7,1.68,38.17916666666667,37.48333333333333,2020,3,83
2020-03-24,9.65,12.5,7.7,10.433333333333334,996.15,0.3888333333333333,0.378625,10.879166666666668,1.3,1.62,38.88333333333333,37.8625,2020,3,84
2020-03-25,8.529166666666667,11.5,6.7,12.191666666666668,1000.2458333333334,0.3762916666666667,0.3792083333333333,10.279166666666669,0.0,1.95,37.62916666666667,37.920833333333334,2020,3,85
2020-03-26,10.8875,17.5,6.2,8.791666666666666,996.5875,0.3654583333333333,0.3749166666666666,11.666666666666666,0.0,2.71,36.54583333333333,37.49166666666666,2020,3,86
2020-03-27,10.2625,14.2,8.0,4.754166666666667,994.3166666666666,0.3602083333333333,0.3695,11.7375,0.5,1.79,36.02083333333333,36.95,2020,3,87
2020-03-28,8.783333333333333,9.9,8.0,3.533333333333333,992.8125,0.4070416666666667,0.37875,10.2625,11.0,0.69,40.704166666666666,37.875,2020,3,88
2020-03-29,8.825,9.7,8.0,8.879166666666666,991.3875,0.4284999999999999,0.4183333333333333,9.520833333333334,18.1,0.71,42.84999999999999,41.83333333333333,2020,3,89
2020-03-30,11.6,16.8,6.4,4.895833333333333,993.1125,0.410375,0.4182916666666667,11.595833333333331,1.1,2.88,41.0375,41.829166666666666,2020,3,90
2020-03-31,11.370833333333332,16.8,7.1,9.479166666666666,993.4666666666668,0.3992916666666666,0.4073333333333333,11.941666666666668,2.6,2.72,39.92916666666666,40.733333333333334,2020,3,91
2020-04-01,8.879166666666666,11.7,6.9,11.629166666666668,995.4166666666666,0.3915,0.401125,10.708333333333334,0.0,1.73,39.15,40.112500000000004,2020,4,92
2020-04-02,9.8,16.2,5.5,7.004166666666666,990.9708333333332,0.3995416666666667,0.4040833333333333,10.466666666666669,16.3,1.56,39.954166666666666,40.40833333333333,2020,4,93
2020-04-03,8.0,11.5,5.4,7.345833333333334,997.0291666666668,0.4172499999999999,0.4228333333333333,9.733333333333333,3.7,1.31,41.72499999999999,42.28333333333333,2020,4,94
2020-04-04,11.35,15.9,6.1,5.966666666666666,996.3875,0.4050833333333333,0.4124999999999999,10.129166666666666,3.9,1.19,40.50833333333333,41.24999999999999,2020,4,95
2020-04-05,13.429166666666667,17.9,10.4,12.616666666666667,992.0791666666668,0.4205833333333333,0.4175416666666666,12.5625,13.6,1.78,42.05833333333333,41.754166666666656,2020,4,96
2020-04-06,10.15,12.9,8.3,12.208333333333334,999.6458333333334,0.4175,0.4236666666666666,11.454166666666666,4.6,1.95,41.75,42.36666666666666,2020,4,97
2020-04-07,9.316666666666666,13.3,6.7,14.320833333333333,1003.5458333333332,0.3980833333333333,0.4122916666666666,11.2625,0.0,3.08,39.80833333333333,41.229166666666664,2020,4,98
2020-04-08,8.029166666666667,13.1,3.3,11.966666666666669,1002.5625,0.3837083333333333,0.3982083333333333,10.2625,0.0,2.97,38.37083333333333,39.820833333333326,2020,4,99
2020-04-09,8.258333333333333,12.2,4.6,10.441666666666666,999.5083333333332,0.3739166666666667,0.3870416666666667,10.0875,0.0,2.67,37.391666666666666,38.704166666666666,2020,4,100
2020-04-10,11.529166666666669,17.1,6.3,5.041666666666667,997.7708333333334,0.364,0.3772916666666666,10.929166666666667,0.0,3.55,36.4,37.72916666666666,2020,4,101
2020-04-11,14.420833333333334,20.0,9.3,5.891666666666667,1000.3791666666666,0.3528333333333333,0.3676666666666666,12.204166666666666,0.0,4.09,35.283333333333324,36.76666666666666,2020,4,102
2020-04-12,12.895833333333334,16.9,8.5,7.304166666666667,1003.8541666666666,0.3427083333333333,0.3590833333333333,12.458333333333334,0.0,3.8,34.27083333333333,35.90833333333333,2020,4,103
2020-04-13,12.7625,18.5,8.0,3.945833333333333,1001.5375,0.3340416666666667,0.3515833333333333,12.416666666666666,0.0,3.48,33.40416666666667,35.15833333333333,2020,4,104
2020-04-14,15.841666666666669,23.6,7.2,8.033333333333333,995.6708333333332,0.3252916666666667,0.3443333333333333,14.283333333333331,0.0,4.54,32.52916666666667,34.43333333333333,2020,4,105
2020-04-15,13.154166666666669,17.0,8.1,9.85,996.6708333333332,0.336375,0.33925,13.954166666666666,3.7,2.09,33.637499999999996,33.925,2020,4,106
2020-04-16,9.679166666666667,13.5,6.5,11.0,1002.4583333333334,0.3771666666666666,0.3491249999999999,12.2875,0.5,3.28,37.71666666666666,34.912499999999994,2020,4,107
2020-04-17,13.345833333333331,20.1,5.1,3.575,998.3083333333334,0.3507499999999999,0.3492916666666666,13.016666666666666,0.0,3.76,35.07499999999999,34.92916666666666,2020,4,108
2020-04-18,16.825,22.7,9.7,4.004166666666666,996.8916666666668,0.3351666666666666,0.3439166666666666,15.0625,0.0,4.36,33.51666666666666,34.39166666666666,2020,4,109
2020-04-19,17.891666666666666,24.9,9.8,4.5875,995.9,0.3225416666666666,0.3376666666666667,16.341666666666665,0.0,4.44,32.25416666666666,33.76666666666667,2020,4,110
2020-04-20,16.125,21.4,10.8,6.808333333333334,994.4125,0.3134166666666667,0.3318333333333333,16.529166666666665,0.0,3.69,31.34166666666667,33.18333333333333,2020,4,111
2020-04-21,11.391666666666666,12.6,8.7,10.725,996.7666666666668,0.3207916666666666,0.3285416666666667,13.608333333333334,1.5,1.69,32.07916666666666,32.854166666666664,2020,4,112
2020-04-22,9.383333333333333,11.6,8.0,14.866666666666667,998.025,0.3398333333333334,0.329875,11.491666666666667,0.1,2.52,33.983333333333334,32.9875,2020,4,113
2020-04-23,9.654166666666669,15.4,4.9,12.741666666666667,998.225,0.3305833333333333,0.3298333333333333,11.483333333333334,0.0,3.7,33.05833333333333,32.983333333333334,2020,4,114
2020-04-24,11.695833333333333,18.1,5.9,8.141666666666667,993.3083333333334,0.3179166666666667,0.32625,12.658333333333331,0.0,3.9,31.791666666666668,32.625,2020,4,115
2020-04-25,11.895833333333334,16.5,7.3,4.479166666666667,991.2166666666668,0.3072499999999999,0.3219166666666667,12.479166666666666,0.0,3.44,30.72499999999999,32.19166666666667,2020,4,116
2020-04-26,15.429166666666667,22.7,6.0,5.795833333333333,990.6,0.298375,0.316625,14.0625,0.0,4.52,29.8375,31.662499999999998,2020,4,117
2020-04-27,16.804166666666667,20.5,12.5,4.854166666666667,993.8958333333334,0.2931249999999999,0.3115416666666666,15.816666666666665,0.0,3.97,29.312499999999993,31.15416666666666,2020,4,118
2020-04-28,16.754166666666666,21.8,9.9,6.166666666666667,996.25,0.2869583333333333,0.3070416666666666,15.845833333333331,0.0,4.73,28.695833333333333,30.70416666666666,2020,4,119
2020-04-29,17.404166666666665,24.0,8.8,5.3875,994.15,0.2780416666666667,0.3019583333333333,16.441666666666666,0.0,4.1,27.804166666666667,30.195833333333326,2020,4,120
2020-04-30,17.150000000000002,22.7,11.7,4.325,991.0208333333334,0.29975,0.2984583333333333,17.195833333333333,0.4,3.7,29.975,29.84583333333333,2020,4,121
2020-05-01,17.345833333333335,21.7,12.2,4.370833333333333,992.2666666666668,0.3484166666666666,0.304875,17.704166666666666,3.9,3.79,34.84166666666666,30.4875,2020,5,122
2020-05-02,17.825,23.3,11.6,4.695833333333334,990.0125,0.3399166666666667,0.3107083333333333,17.991666666666667,9.6,3.65,33.99166666666667,31.07083333333333,2020,5,123
2020-05-03,15.7125,18.4,13.4,4.420833333333333,986.5125,0.387,0.328125,16.525000000000002,11.7,2.08,38.7,32.8125,2020,5,124
2020-05-04,13.95,15.2,12.8,7.645833333333333,990.0166666666668,0.421375,0.39675,15.225,14.0,1.45,42.1375,39.675,2020,5,125
2020-05-05,14.441666666666668,17.7,12.2,4.220833333333333,995.5416666666666,0.4075,0.4037083333333333,15.1125,5.2,2.35,40.75,40.37083333333333,2020,5,126
2020-05-06,16.8,23.4,8.7,5.55,992.9833333333332,0.3910416666666667,0.397625,16.320833333333333,0.1,4.42,39.104166666666664,39.7625,2020,5,127
2020-05-07,13.083333333333334,15.6,11.2,4.7375,995.5208333333334,0.4011666666666666,0.3924583333333333,14.854166666666666,8.2,2.34,40.11666666666666,39.24583333333333,2020,5,128
2020-05-08,14.2375,19.0,9.9,6.945833333333333,999.3791666666666,0.3830416666666666,0.389375,14.783333333333331,0.2,3.78,38.30416666666666,38.9375,2020,5,129
2020-05-09,15.4,20.2,9.4,7.741666666666667,999.45,0.3655833333333333,0.3784166666666667,15.35,0.0,4.6,36.55833333333333,37.84166666666667,2020,5,130
2020-05-10,17.679166666666667,24.3,9.6,4.541666666666667,998.1291666666666,0.3504583333333333,0.367375,16.745833333333334,0.0,4.96,35.045833333333334,36.7375,2020,5,131
2020-05-11,21.39583333333333,28.8,13.1,5.483333333333333,996.6958333333332,0.3373333333333333,0.3564583333333333,19.341666666666665,0.0,5.3,33.733333333333334,35.64583333333333,2020,5,132
2020-05-12,22.954166666666666,31.8,13.3,8.841666666666667,992.2958333333332,0.3224166666666667,0.34525,20.40833333333333,0.0,6.57,32.24166666666667,34.525,2020,5,133
2020-05-13,22.166666666666668,25.6,18.3,5.8625,999.3208333333332,0.3092083333333333,0.3345,20.579166666666666,0.0,5.19,30.92083333333333,33.45,2020,5,134
2020-05-14,22.09166666666667,28.6,14.2,3.575,999.2916666666666,0.29975,0.3255,21.058333333333334,0.0,5.0,29.975,32.550000000000004,2020,5,135
2020-05-15,26.53333333333333,34.9,16.6,3.95,997.0416666666666,0.2887083333333333,0.316625,23.425,0.0,6.0,28.87083333333333,31.662499999999998,2020,5,136
2020-05-16,25.35,30.7,18.9,5.729166666666667,999.1208333333334,0.276125,0.3075416666666666,23.991666666666664,0.0,5.93,27.6125,30.75416666666666,2020,5,137
2020-05-17,26.7875,34.2,18.0,3.945833333333333,1000.5875,0.2648333333333333,0.299,24.46666666666667,0.0,5.77,26.48333333333333,29.9,2020,5,138
2020-05-18,25.64583333333333,29.8,20.5,7.183333333333334,1000.4208333333332,0.2546666666666666,0.2911666666666666,24.229166666666668,0.0,5.57,25.46666666666666,29.116666666666656,2020,5,139
2020-05-19,25.5125,32.3,18.7,4.829166666666667,998.6583333333332,0.2449583333333333,0.2837916666666666,24.225,0.0,5.74,24.49583333333333,28.37916666666666,2020,5,140
2020-05-20,26.4125,34.1,19.3,4.0625,991.6458333333334,0.2367083333333333,0.2766666666666666,24.9375,0.0,5.17,23.67083333333333,27.66666666666666,2020,5,141
2020-05-21,22.629166666666663,27.9,17.1,6.954166666666667,988.2083333333334,0.239,0.2716666666666666,23.85,0.5,4.51,23.9,27.16666666666666,2020,5,142
2020-05-22,14.429166666666667,16.8,12.3,8.6625,998.0791666666668,0.3169166666666667,0.2727083333333334,17.849999999999998,19.2,2.07,31.691666666666666,27.27083333333334,2020,5,143
2020-05-23,13.554166666666667,16.0,11.2,6.091666666666666,1004.0208333333334,0.3362083333333334,0.282,15.379166666666668,3.6,3.02,33.62083333333334,28.199999999999996,2020,5,144
2020-05-24,15.075,19.7,10.1,5.458333333333333,1004.6875,0.318125,0.285,16.329166666666666,0.0,4.58,31.8125,28.499999999999996,2020,5,145
2020-05-25,16.270833333333332,18.9,13.4,5.558333333333334,1001.6916666666666,0.30975,0.2840833333333333,16.458333333333332,0.8,2.54,30.975,28.40833333333333,2020,5,146
2020-05-26,15.904166666666669,19.1,13.3,6.583333333333333,999.3291666666668,0.3187083333333333,0.2858333333333333,16.608333333333334,0.3,3.04,31.87083333333333,28.58333333333333,2020,5,147
2020-05-27,13.991666666666667,16.5,11.3,10.770833333333334,997.1708333333332,0.37,0.2965833333333333,15.504166666666668,6.7,2.38,37.0,29.65833333333333,2020,5,148
2020-05-28,14.745833333333332,17.8,12.1,4.616666666666666,998.0083333333332,0.3788333333333333,0.32825,16.141666666666666,5.6,3.56,37.88333333333333,32.824999999999996,2020,5,149
2020-05-29,15.8875,19.6,12.6,4.866666666666666,997.2541666666666,0.3692083333333333,0.3349166666666667,16.554166666666667,5.2,3.62,36.92083333333333,33.49166666666667,2020,5,150
2020-05-30,17.695833333333333,22.0,12.4,6.508333333333333,997.3583333333332,0.384125,0.3500416666666666,17.945833333333333,0.5,4.45,38.4125,35.004166666666656,2020,5,151
2020-05-31,19.1125,23.4,13.0,5.408333333333334,995.875,0.3572916666666666,0.3493333333333333,18.78333333333333,0.2,4.61,35.729166666666664,34.93333333333333,2020,5,152
2020-06-01,17.879166666666666,21.0,14.5,4.483333333333333,993.0166666666668,0.3739583333333333,0.3486666666666666,18.5,6.9,3.4,37.39583333333333,34.86666666666666,2020,6,153
